,CustomerID,frequency,monetary_value,recency
4285,18172.0,197,7490.17,14
4286,18173.0,31,2106.84,86
4287,18174.0,1,104.0,6
4288,18176.0,33,448.65,353
4289,18177.0,75,1314.17,30
4290,18178.0,99,1573.41,113
4291,18179.0,90,1793.17,8
4292,18180.0,119,1843.75,4
4293,18181.0,44,382.8,23
4294,18183.0,44,600.52,217
4295,18184.0,1,49.8,14
4296,18185.0,17,304.25,248
4297,18188.0,72,1998.49,14
4298,18189.0,69,1084.34,77
4299,18190.0,16,274.51,191
4300,18191.0,7,207.79999999999998,261
4301,18192.0,45,957.97,71
4302,18193.0,18,212.96,150
4303,18194.0,9,896.0,63
4304,18196.0,141,689.13,94
4305,18198.0,166,5083.06,3
4306,18200.0,32,163.8,105
4307,18202.0,68,1396.99,199
4308,18203.0,19,160.42000000000002,156
4309,18204.0,202,1979.3,70
4310,18205.0,32,517.36,35
4311,18209.0,8,139.10000000000002,28
4312,18210.0,134,2621.38,1
4313,18211.0,42,600.07,25
4314,18212.0,43,248.42,325
4315,18213.0,15,232.48000000000002,236
4316,18215.0,13,299.34000000000003,88
4317,18216.0,26,481.75,30
4318,18217.0,31,621.75,28
4319,18218.0,24,626.38,205
4320,18219.0,115,2019.77,2
4321,18220.0,4,297.78000000000003,219
4322,18221.0,65,1033.31,21
4323,18222.0,19,443.0,92
4324,18223.0,299,6315.2300000000005,1
4325,18224.0,10,158.95000000000002,263
4326,18225.0,286,5361.02,2
4327,18226.0,245,5192.1,38
4328,18227.0,5,93.75,217
4329,18228.0,32,769.2,49
4330,18229.0,164,7276.900000000001,11
4331,18230.0,89,2716.6000000000004,8
4332,18231.0,126,2066.17,191
4333,18232.0,40,582.47,81
4334,18233.0,1,440.0,325
4335,18235.0,104,1796.48,71
4336,18236.0,49,882.24,29
4337,18237.0,61,987.1,2
4338,18239.0,88,1561.6100000000001,218
4339,18240.0,6,422.58,45
4340,18241.0,105,2058.09,9
4341,18242.0,78,2232.4900000000002,71
4342,18245.0,177,2507.56,6
4343,18246.0,4,596.1,23
4344,18248.0,49,783.02,113
4345,18249.0,8,95.34,16
4346,18250.0,22,342.92,300
4347,18251.0,16,4314.72,86
4348,18252.0,98,526.67,50
4349,18255.0,6,103.3,88
4350,18256.0,4,-50.1,354
4351,18257.0,123,2265.38,38
4352,18259.0,42,2338.6000000000004,24
4353,18260.0,140,2595.0,172
4354,18261.0,21,324.24,42
4355,18262.0,13,149.48,139
4356,18263.0,62,1211.08,22
4357,18265.0,46,801.51,71
4358,18268.0,2,0.0,133
4359,18269.0,8,138.9,357
4360,18270.0,13,238.95000000000002,37
4361,18272.0,170,3064.78,2
4362,18273.0,3,204.0,1
4363,18274.0,22,1.7763568394002505e-15,17
4364,18276.0,16,323.36,20
4365,18277.0,9,97.63,57
4366,18278.0,9,173.9,73
4367,18280.0,10,180.60000000000002,277
4368,18281.0,7,80.82,180
4369,18282.0,13,176.6,7
4371,18287.0,70,1837.28,42
