,article_id,product_type_name,colour_group_name
2957,508156031,Night gown,Light Grey
2958,508182003,T-shirt,Greenish Khaki
2959,508182006,T-shirt,Dark Turquoise
2960,508184008,Pyjama set,Light Orange
2961,508184016,Pyjama set,Light Grey
2962,508184019,Pyjama set,Light Blue
2963,508184020,Pyjama set,Light Orange
2964,508227002,Dress,Black
2965,508227020,Dress,Greenish Khaki
2966,508282001,Trousers,Blue
2967,508318001,Bra,Black
2968,508318008,Bra,White
2969,508318009,Bra,Dark Red
2970,508318010,Bra,Light Beige
2971,508318011,Bra,Black
2972,508318015,Bra,Dark Red
2973,508318016,Bra,White
2974,508393002,Shorts,Dark Turquoise
2975,508542004,T-shirt,Dark Blue
2976,508543010,Polo shirt,Red
2977,508543015,Polo shirt,Light Blue
2978,508543016,Polo shirt,Other Orange
2979,508543017,Polo shirt,White
2980,508543022,Polo shirt,Light Turquoise
2981,508543028,Polo shirt,Dark Blue
2982,508543050,Polo shirt,Dark Blue
2983,508544001,Polo shirt,Dark Blue
2984,508544010,Polo shirt,Dark Blue
2985,508544019,Polo shirt,White
2986,508544022,Polo shirt,White
2987,508638022,T-shirt,Greenish Khaki
2988,508638024,T-shirt,White
2989,508638025,T-shirt,Black
2990,508638029,T-shirt,White
2991,508640001,Shorts,Grey
2992,508671003,Hoodie,Black
2993,508691005,Shirt,Light Blue
2994,508691010,Shirt,White
2995,508691011,Shirt,Light Blue
2996,508691012,Shirt,White
2997,508837001,Cardigan,Black
2998,508837008,Cardigan,Grey
2999,508903014,T-shirt,Black
3000,508929022,Trousers,Dark Blue
3001,508931021,Sweater,Light Pink
3002,508931035,Sweater,White
3003,508931036,Sweater,White
3004,508932029,Hoodie,Light Pink
3005,508942001,Dress,Dark Red
3006,508942003,Dress,Dark Blue
3007,508949004,Hoodie,Light Pink
3008,508987008,Vest top,Black
3009,508993001,Underwear bottom,Dark Blue
3010,509014008,Dress,Dark Blue
3011,509014009,Dress,Blue
3012,509014010,Dress,Light Red
3013,509015006,Dress,Blue
3014,509015008,Dress,Black
3015,509017001,Dress,Light Grey
3016,509017003,Dress,Dark Blue
3017,509017005,Dress,Dark Red
3018,509028004,Bra,Light Beige
3019,509042001,Leggings/Tights,Black
3020,509042005,Leggings/Tights,Beige
3021,509091010,Underwear bottom,Black
3022,509091011,Underwear bottom,Dark Grey
3023,509091013,Underwear bottom,Light Beige
3024,509091022,Underwear bottom,Pink
3025,509091023,Underwear bottom,Black
3026,509091025,Underwear bottom,Black
3027,509091026,Underwear bottom,Black
3028,509091028,Underwear bottom,Black
3029,509091030,Underwear bottom,Black
3030,509091033,Underwear bottom,Black
3031,509091036,Underwear bottom,Pink
3032,509091045,Underwear bottom,Black
3033,509091048,Underwear bottom,Pink
3034,509091050,Underwear bottom,Black
3035,509091054,Underwear bottom,Light Beige
3036,509091055,Underwear bottom,White
3037,509091057,Underwear bottom,Light Grey
3038,509091058,Underwear bottom,White
3039,509091060,Underwear bottom,White
3040,509097004,Blouse,Black
3041,509135002,Vest top,Light Grey
3042,509138001,Vest top,Light Pink
3043,509210001,Top,Black
3044,509210002,Top,Beige
3045,509210005,Top,Greenish Khaki
3046,509210006,Top,Black
3047,509210007,Top,Pink
3048,509210020,Top,Dark Pink
3049,509210025,Top,Grey
3050,509280004,Sweater,Red
3051,509415002,Long John,Black
3052,509457017,Trousers,Light Pink
3053,509457037,Trousers,Dark Blue
3054,509465001,Sweater,Black
3055,509485003,Sweater,Grey
3056,509485007,Sweater,Other Blue
3057,509530001,Jacket,Black
3058,509551005,Blouse,Pink
3059,509629003,Underwear bottom,Black
3060,509629008,Underwear bottom,Pink
3061,509631002,Dress,Dark Turquoise
3062,509631004,Dress,Blue
3063,509642001,Skirt,Dark Green
3064,509653003,Bag,Beige
3065,509668001,Sweater,Dark Blue
3066,509669004,Bra,Black
3067,509669009,Bra,Dark Pink
3068,509669011,Bra,Light Orange
3069,509700001,Shorts,Blue
3070,509893003,Hoodie,Grey
3071,509893005,Hoodie,Black
3072,509893020,Hoodie,Grey
3073,509994009,Hoodie,Yellowish Brown
3074,509999002,Dress,Green
3075,510018002,Vest top,Light Beige
3076,510018004,Vest top,Black
3077,510074005,Trousers,Black
3078,510074010,Trousers,Dark Blue
3079,510074012,Trousers,Green
3080,510074015,Trousers,Black
3081,510074016,Trousers,Black
3082,510075007,Skirt,Black
3083,510075010,Skirt,Greenish Khaki
3084,510126001,Dress,Black
3085,510126010,Dress,Greenish Khaki
3086,510126016,Dress,Black
3087,510126018,Dress,Dark Red
3088,510126019,Dress,Beige
3089,510159003,Sweater,Off White
3090,510264001,Swimwear bottom,Dark Purple
3091,510283001,Bikini top,Black
3092,510283002,Bikini top,White
3093,510295004,Bikini top,Light Pink
3094,510314002,Bikini top,Orange
3095,510321001,Trousers,Blue
3096,510321004,Trousers,Light Blue
3097,510321008,Trousers,Dark Blue
3098,510398013,Hoodie,Dark Beige
3099,510398014,Hoodie,Green
3100,510407039,Leggings/Tights,White
3101,510407055,Leggings/Tights,White
3102,510414005,Sandals,Pink
3103,510419001,Sandals,Black
3104,510419004,Sandals,Silver
3105,510419006,Sandals,Dark Red
3106,510420004,Sandals,Black
3107,510420006,Sandals,Red
3108,510420007,Sandals,Black
3109,510420008,Sandals,Dark Beige
3110,510465001,Vest top,White
3111,510465002,Vest top,Light Grey
3112,510465008,Vest top,Pink
3113,510465010,Vest top,White
3114,510465012,Vest top,Red
3115,510465015,Vest top,Off White
3116,510556002,Blouse,Light Beige
3117,510675001,Trousers,Light Beige
3118,510675005,Trousers,Off White
3119,510684009,Trousers,Black
3120,510791003,Vest top,White
3121,510959004,Jacket,Greenish Khaki
3122,511047001,Skirt,Light Beige
3123,511105001,Sunglasses,Black
3124,511105002,Sunglasses,Silver
3125,511105004,Sunglasses,Yellowish Brown
3126,511105007,Sunglasses,Light Orange
3127,511105009,Sunglasses,Light Orange
3128,511105010,Sunglasses,Yellowish Brown
3129,511105011,Sunglasses,Beige
3130,511105012,Sunglasses,Light Pink
3131,511105013,Sunglasses,Light Pink
3132,511105017,Sunglasses,Black
3133,511296001,Dress,Dark Beige
3134,511371002,Dress,Beige
3135,511569001,Leggings/Tights,Black
3136,511651001,Gloves,Black
3137,511653001,Hair string,Black
3138,511783002,Scarf,Light Beige
3139,511783003,Scarf,Light Orange
3140,511783004,Scarf,Black
3141,511783006,Scarf,Beige
3142,511783009,Scarf,Beige
3143,511783012,Scarf,Light Blue
3144,511803008,Scarf,Pink
3145,511817001,T-shirt,Black
3146,511828001,Sweater,Dark Grey
3147,511965001,Blouse,Off White
3148,511986008,Vest top,Light Orange
3149,512075001,Underwear body,Black
3150,512237002,Sweater,Dark Grey
3151,512237005,Sweater,White
3152,512251003,Dress,Black
3153,512251004,Dress,Light Orange
3154,512251008,Dress,Dark Red
3155,512251012,Dress,Dark Orange
3156,512256001,Sweater,Grey
3157,512385007,Shirt,Black
3158,512385008,Shirt,Black
3159,512508001,Shorts,Blue
3160,512568002,Vest top,Red
3161,512630004,Boots,Dark Pink
3162,512630006,Boots,Black
3163,512640001,Sneakers,Black
3164,512699001,Shirt,Greenish Khaki
3165,512743001,Sweater,Black
3166,512743004,Sweater,Black
3167,512743006,Sweater,Grey
3168,512743010,Sweater,White
3169,512964002,Other accessories,Black
3170,512989012,Umbrella,Black
3171,512989020,Umbrella,Off White
3172,512989021,Umbrella,Yellow
3173,512989023,Umbrella,Light Pink
3174,513007001,Other accessories,Transparent
3175,513195001,Blouse,Off White
3176,513195002,Blouse,Dark Grey
3177,513257008,Sweater,Dark Blue
3178,513257009,Sweater,Dark Blue
3179,513257010,Sweater,White
3180,513257011,Sweater,Grey
3181,513257012,Sweater,Light Grey
3182,513257013,Sweater,Light Pink
3183,513325004,Trousers,Black
3184,513325006,Trousers,Black
3185,513325015,Trousers,Black
3186,513325016,Trousers,Dark Blue
3187,513371001,Dress,Blue
3188,513373002,Vest top,Off White
3189,513373004,Vest top,Light Pink
3190,513373008,Vest top,Black
3191,513373010,Vest top,Pink
3192,513373016,Vest top,Black
3193,513373018,Vest top,Light Beige
3194,513373024,Vest top,Off White
3195,513373025,Vest top,Dark Red
3196,513373028,Vest top,Light Orange
3197,513377003,Shorts,Black
3198,513512003,Jacket,Black
3199,513512004,Jacket,Dark Green
3200,513696004,Shorts,White
3201,513699007,T-shirt,Dark Grey
3202,513699009,Unknown,White
3203,513699010,Unknown,Black
3204,513699011,T-shirt,Black
3205,513699013,T-shirt,Light Pink
3206,513699014,T-shirt,Yellow
3207,513699016,T-shirt,Dark Blue
3208,513699018,T-shirt,Dark Red
3209,513699027,T-shirt,Dark Grey
3210,513699034,T-shirt,Light Grey
3211,513701002,T-shirt,White
3212,513701008,T-shirt,Dark Blue
3213,513701012,T-shirt,Dark Blue
3214,513870002,Jacket,Black
3215,514134001,Boots,Black
3216,514134005,Boots,Greyish Beige
3217,514179003,T-shirt,Light Pink
3218,514182002,T-shirt,Black
3219,514182010,T-shirt,Light Pink
3220,514232001,Top,Light Orange
3221,514482001,Bra,Light Orange
3222,514482002,Bra,Black
3223,514577007,Blouse,White
3224,514577008,Blouse,Dark Blue
3225,514577009,Blouse,Red
3226,514577012,Blouse,Light Blue
3227,514577013,Blouse,Red
3228,514577017,Blouse,Greenish Khaki
3229,514577018,Top,Dark Blue
3230,514577019,Top,White
3231,514577020,Top,Dark Blue
3232,514577023,Top,Green
3233,514692016,Vest top,White
3234,514692017,Vest top,Dark Blue
3235,514810007,T-shirt,Dark Blue
3236,514817007,Vest top,Dark Blue
3237,514817008,Vest top,Black
3238,514817009,Vest top,Dark Pink
3239,514817010,Vest top,White
3240,514817011,Vest top,Yellow
3241,514865019,Skirt,Black
3242,514865020,Skirt,Blue
3243,514865023,Skirt,Light Blue
3244,514865037,Skirt,Green
3245,514937001,Blouse,Off White
3246,515042001,Sweater,White
3247,515042002,Sweater,Dark Grey
3248,515042007,Sweater,Dark Blue
3249,515136002,Cardigan,Dark Grey
3250,515136003,Cardigan,Black
3251,515136004,Cardigan,Dark Grey
3252,515136005,Cardigan,Dark Beige
3253,515178001,Dress,Off White
3254,515581007,Bag,Black
3255,515581010,Bag,Black
3256,515692001,Sweater,Light Grey
3257,515692002,Sweater,Dark Blue
3258,515692005,Sweater,Dark Blue
3259,515692009,Sweater,Off White
3260,515692010,Sweater,Grey
3261,515769002,Sweater,Dark Blue
3262,515780003,Sweater,Black
3263,515815001,Trousers,Greenish Khaki
3264,515833001,Underwear Tights,Light Grey
3265,515833009,Underwear Tights,Dark Purple
3266,515949004,Pyjama jumpsuit/playsuit,Dark Blue
3267,515991007,T-shirt,Black
3268,515991010,T-shirt,Light Grey
3269,515991012,T-shirt,White
3270,515991015,T-shirt,Light Red
3271,516000001,T-shirt,White
3272,516000002,T-shirt,Black
3273,516000008,T-shirt,Dark Red
3274,516000012,T-shirt,Dark Blue
3275,516000017,T-shirt,Grey
3276,516000019,T-shirt,Dark Green
3277,516000020,T-shirt,White
3278,516000024,T-shirt,Dark Blue
3279,516000034,T-shirt,Black
3280,516000035,T-shirt,Grey
3281,516000036,T-shirt,White
3282,516000043,T-shirt,Greenish Khaki
3283,516000044,T-shirt,Dark Blue
3284,516000056,T-shirt,Dark Blue
3285,516000061,T-shirt,Dark Grey
3286,516000070,T-shirt,Greenish Khaki
3287,516000071,T-shirt,Dark Red
3288,516000072,T-shirt,Black
3289,516000073,T-shirt,Light Pink
3290,516000074,T-shirt,Dark Blue
3291,516000075,T-shirt,Grey
3292,516000086,T-shirt,White
3293,516000087,T-shirt,Black
3294,516000088,T-shirt,Pink
3295,516000089,T-shirt,Dark Red
3296,516000090,T-shirt,Dark Blue
3297,516000091,T-shirt,Light Beige
3298,516000093,T-shirt,Red
3299,516000095,T-shirt,Yellow
3300,516000098,T-shirt,Grey
3301,516000099,T-shirt,Light Orange
3302,516000101,T-shirt,Dark Blue
3303,516000102,T-shirt,Dark Blue
3304,516000103,T-shirt,Dark Pink
3305,516131003,Leggings/Tights,Dark Purple
3306,516131004,Leggings/Tights,Dark Blue
3307,516219001,Boots,Black
3308,516656001,Sweater,Greenish Khaki
3309,516656003,Sweater,Grey
3310,516701001,Dress,Light Grey
3311,516709004,Dress,Light Beige
3312,516712001,Top,Black
3313,516712005,Top,Black
3314,516712006,Top,Dark Yellow
3315,516712010,Top,Beige
3316,516724002,Dress,Beige
3317,516741004,Trousers,Blue
3318,516741007,Trousers,Black
3319,516789002,Dress,Greenish Khaki
3320,516802005,Sweater,Dark Green
3321,516809003,Skirt,Gold
3322,516840001,Necklace,Dark Pink
3323,516859001,Belt,Yellowish Brown
3324,516859002,Belt,Black
3325,516859007,Belt,Yellowish Brown
3326,516859008,Belt,Black
3327,516859013,Belt,Black
3328,516859015,Belt,Yellowish Brown
3329,516900009,Shorts,Black
3330,516903005,Sweater,Yellow
3331,516903007,Sweater,Dark Red
3332,516903008,Sweater,Dark Grey
3333,516903011,Sweater,Blue
3334,516903015,Sweater,Light Pink
3335,516903016,Sweater,White
3336,516903017,Sweater,Light Green
3337,516903022,Sweater,Light Pink
3338,516903023,Sweater,White
3339,516903024,Sweater,Dark Red
3340,516903025,Sweater,Black
3341,516903026,Sweater,Greenish Khaki
3342,516903027,Sweater,Light Yellow
3343,516903028,Sweater,White
3344,516903036,Sweater,Beige
3345,516951001,Belt,Black
3346,516951003,Belt,Yellowish Brown
3347,517442004,Jacket,Dark Blue
3348,517462001,Top,Black
3349,517530001,Top,Black
3350,517530002,Top,Dark Red
3351,517678006,Shirt,Black
3352,517729002,Hair/alice band,Yellow
3353,517729005,Hair/alice band,Greenish Khaki
3354,517729020,Hair/alice band,Yellow
3355,517729044,Hair/alice band,Dark Orange
3356,517729050,Hair/alice band,Light Pink
3357,517729051,Hair/alice band,Orange
3358,517729088,Hair/alice band,Black
3359,517729091,Hair/alice band,Dark Green
3360,517729093,Hair/alice band,Black
3361,517729096,Hair/alice band,Other Yellow
3362,517729098,Hair/alice band,Light Blue
3363,517729099,Hair/alice band,Off White
3364,517729101,Hair/alice band,Other Red
3365,517729102,Hair/alice band,Light Yellow
3366,517762001,Heeled sandals,Black
3367,517762007,Heeled sandals,Greenish Khaki
3368,517762008,Heeled sandals,Light Orange
3369,517762010,Heeled sandals,Gold
3370,517813011,Sweater,Pink
3371,517813012,Sweater,Off White
3372,517813013,Sweater,Light Pink
3373,517813014,Sweater,White
3374,517813018,Sweater,Light Grey
3375,517880013,Scarf,White
3376,517880014,Scarf,Pink
3377,517921005,Bra,Light Blue
3378,517931005,Robe,White
3379,517931006,Robe,Light Blue
3380,517931007,Robe,Light Pink
3381,517931010,Robe,Grey
3382,517959008,Underwear bottom,Dark Blue
3383,517959012,Underwear bottom,Light Grey
3384,517959016,Underwear bottom,White
3385,517959025,Underwear bottom,Other Pink
3386,518166001,Gloves,Black
3387,518191002,Sandals,Black
3388,518318001,Shirt,Dark Red
3389,518328024,Trousers,Dark Green
3390,518329007,Trousers,Black
3391,518329019,Trousers,Dark Grey
3392,518595001,Hoodie,Grey
3393,518608002,Dress,Black
3394,518648001,Trousers,Black
3395,518806003,Trousers,Light Blue
3396,518827004,Blazer,Black
3397,518978001,Other shoe,Yellowish Brown
3398,519024006,Costumes,White
3399,519192001,Jumpsuit/Playsuit,Black
3400,519219005,Costumes,Other Green
3401,519219006,Costumes,Black
3402,519243001,Unknown,Red
3403,519282002,Dress,Other Pink
3404,519477001,Necklace,Black
3405,519512002,Shorts,Dark Blue
3406,519516001,Shirt,White
3407,519516002,Shirt,Light Blue
3408,519516008,Shirt,Dark Blue
3409,519583008,Trousers,Dark Blue
3410,519583013,Trousers,White
3411,519583015,Trousers,Light Blue
3412,519583028,Trousers,Blue
3413,519583033,Trousers,Dark Blue
3414,519583034,Trousers,White
3415,519583035,Trousers,Light Blue
3416,519583038,Trousers,Blue
3417,519583042,Trousers,Black
3418,519583043,Trousers,Blue
3419,519583044,Trousers,Grey
3420,519583045,Trousers,Light Grey
3421,519583048,Trousers,Blue
3422,519588001,Cardigan,Black
3423,519588002,Cardigan,Off White
3424,519588003,Cardigan,Light Pink
3425,519589003,Shorts,Orange
3426,519589005,Shorts,Black
3427,519604002,Necklace,Silver
3428,519718007,Cardigan,Dark Pink
3429,519737004,Sweater,Dark Red
3430,519749004,Sweater,Grey
3431,519749006,Sweater,Dark Grey
3432,519749036,Sweater,Light Grey
3433,519749046,Sweater,White
3434,519773001,Cardigan,Dark Grey
3435,519773002,Cardigan,Beige
3436,519789001,Sweater,Grey
3437,519789003,Sweater,Off White
3438,519847001,Sweater,Light Grey
3439,519847002,Sweater,Orange
3440,519847010,Sweater,Light Grey
3441,519847011,Sweater,Light Blue
3442,519847012,Sweater,Black
3443,519847021,Sweater,Red
3444,519847023,Sweater,Dark Red
3445,519847024,Sweater,Light Pink
3446,519863009,Sweater,Blue
3447,519914006,Trousers,Dark Blue
3448,519914010,Trousers,Dark Green
3449,519929008,Dress,Dark Green
3450,519930001,Nipple covers,Light Orange
3451,519936029,Underwear bottom,Light Pink
3452,520025002,Shorts,Light Turquoise
3453,520133001,Top,Light Blue
3454,520175010,Socks,Light Pink
3455,520364003,Dress,Orange
3456,520424001,Dungarees,Blue
3457,520424003,Dungarees,Black
3458,520424004,Dungarees,Dark Blue
3459,520427005,Socks,Dark Red
3460,520427006,Socks,Light Pink
3461,520427007,Socks,White
3462,520427009,Socks,Dark Red
3463,520427010,Socks,Pink
3464,520427011,Socks,White
3465,520508001,Sweater,Grey
3466,520508002,Sweater,Black
3467,520508003,Sweater,Dark Pink
3468,520509001,Trousers,Grey
3469,520509003,Trousers,Dark Pink
3470,520567001,Skirt,Light Pink
3471,520591001,Shorts,Light Orange
3472,520628004,Trousers,Light Grey
3473,520794001,Necklace,Black
3474,520829001,Vest top,Green
3475,520829002,Vest top,Light Beige
3476,520829003,Vest top,White
3477,521023001,Blouse,Light Pink
3478,521023004,Blouse,Purple
3479,521062003,Hoodie,Black
3480,521062004,Hoodie,White
3481,521062007,Hoodie,Black
3482,521062009,Hoodie,Black
3483,521062011,Hoodie,Light Beige
3484,521269001,Sweater,Black
3485,521269002,Sweater,Light Grey
3486,521269004,Sweater,Light Orange
3487,521302004,Sweater,Grey
3488,521302008,Sweater,Light Pink
3489,521508001,T-shirt,Light Orange
3490,521660001,Hat/beanie,Light Grey
3491,521779002,Bikini top,Light Beige
3492,521780001,Swimwear bottom,Light Beige
3493,521804004,Scarf,Light Grey
3494,521804006,Scarf,Dark Red
3495,521804007,Scarf,Beige
3496,521805011,Scarf,Blue
3497,521970004,Socks,Dark Blue
3498,521978001,Boots,Black
3499,521978002,Boots,Dark Red
3500,522008001,Trousers,Light Blue
3501,522010002,Trousers,Dark Blue
3502,522028001,Trousers,Black
3503,522043004,Top,Beige
3504,522043006,Top,Green
3505,522090003,Top,Black
3506,522139001,Top,Light Yellow
3507,522223006,Bra,Black
3508,522297001,Sneakers,Black
3509,522346001,Sweater,Beige
3510,522346004,Sweater,Off White
3511,522347001,Sweater,Black
3512,522347002,Sweater,Grey
3513,522372002,Cardigan,Beige
3514,522374001,Sweater,Dark Grey
